,Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
660,http://tun.fi/KE.67/6674869#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.103D0708FFB164BB50E0FBA7BC0AED3D,NA,,0,0,http://tun.fi/KE.67/6674869#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/18/2000,6/18/2000,NA,NA,6/18/2000,,62.795866,62.796832,21.746066,21.747858,62.796349,21.746962,6976700,6976800,3232300,3232400,6973775.00,6973875.00,232237.00,232337.00,NA,NA,NA,NA,2000,2000,2000,6,18,170,170,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,,NA,FINLAND,JURVA,,VAASA,,,0,http://tun.fi/KE.67/6674869,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8189,81,206,25,-116,322,197,80,24,34,537,72,143,-68,102,129,-31,175,35
661,http://tun.fi/KE.67/6677349#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.054BE3525FB7DCF97B1F7DFDCD0778D9,NA,,0,0,http://tun.fi/KE.67/6677349#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/23/1991,6/23/1991,NA,NA,6/23/1991,,60.420933,60.421872,23.832178,23.833904,60.421402,23.833041,6705300,6705400,3325700,3325800,6702485.00,6702585.00,325601.00,325701.00,NA,NA,NA,NA,1900,1990,1991,6,23,174,174,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,NUMMI-PUSULA,,UUSIMAA,,,0,http://tun.fi/KE.67/6677349,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8039,76,214,24,-96,310,215,91,28,33,605,77,154,-52,118,140,-19,199,48
662,http://tun.fi/KE.67/6677390#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.02D0A00B1BA2AA7FA4D0F75CD6E5F89E,NA,,0,0,http://tun.fi/KE.67/6677390#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/2001,7/1/2001,NA,NA,7/1/2001,,62.720488,62.721453,21.896653,21.898446,62.72097,21.897549,6967700,6967800,3239300,3239400,6964779.00,6964879.00,239234.00,239334.00,NA,NA,NA,NA,2000,2000,2001,7,1,182,182,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JURVA,,VAASA,,,0,http://tun.fi/KE.67/6677390,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8212,82,204,25,-120,324,201,83,25,33,549,73,141,-70,104,127,-34,180,33
663,http://tun.fi/KE.67/6679645#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.D74A397F36F9BF5750C1873D187BEED2,NA,,0,0,http://tun.fi/KE.67/6679645#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/7/1991,7/7/1991,NA,NA,7/7/1991,,62.718759,62.71966,26.724957,26.726903,62.719209,26.72593,6957200,6957300,3486100,3486200,6954285.00,6954385.00,485935.00,486034.00,NA,NA,NA,NA,1900,1990,1991,7,7,188,188,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,RAUTALAMPI,,KUOPIO,,,0,http://tun.fi/KE.67/6679645,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9068,76,209,22,-132,341,218,99,32,30,616,83,148,-87,122,130,-42,211,29
664,http://tun.fi/KE.67/6680001#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.5907F65EFBC990C3502C767F61BA9F78,NA,,0,0,http://tun.fi/KE.67/6680001#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/1991,7/1/1991,NA,NA,7/1/1991,,63.039219,63.040105,27.733704,27.735703,63.039662,27.734704,6993100,6993200,3537300,3537400,6990171.00,6990271.00,537114.00,537213.00,NA,NA,NA,NA,1900,1990,1991,7,1,182,182,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/6680001,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9229,72,209,21,-131,340,217,102,33,29,621,82,151,-89,123,133,-42,211,29
665,http://tun.fi/KE.67/6680269#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.C88EA09440D5D129DAA7BA41AEA4DDDD,NA,,0,0,http://tun.fi/KE.67/6680269#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/15/2001,7/15/2001,NA,NA,7/15/2001,,62.77404,62.775007,21.763704,21.765495,62.774524,21.7646,6974200,6974300,3233000,3233100,6971276.00,6971376.00,232937.00,233037.00,NA,NA,NA,NA,2000,2000,2001,7,15,196,196,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JURVA,,VAASA,,,0,http://tun.fi/KE.67/6680269,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8201,81,205,25,-117,322,197,80,24,34,538,72,143,-68,102,129,-32,175,35
666,http://tun.fi/KE.67/6682462#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.C95FB83376C367E6245FC34C4867E332,NA,,0,0,http://tun.fi/KE.67/6682462#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/3/1991,7/3/1991,NA,NA,7/3/1991,,63.104296,63.105184,27.634334,27.636334,63.10474,27.635334,7000300,7000400,3532200,3532300,6997368.00,6997468.00,532016.00,532116.00,NA,NA,NA,NA,1900,1990,1991,7,3,184,184,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/6682462,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9243,74,210,21,-133,343,215,99,32,29,612,81,151,-90,121,133,-42,209,29
667,http://tun.fi/KE.67/6682471#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.F7EF992F8AFB75904538184A195ABD37,NA,,0,0,http://tun.fi/KE.67/6682471#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/5/1991,7/5/1991,NA,NA,7/5/1991,,63.107885,63.108773,27.634424,27.636425,63.108329,27.635424,7000700,7000800,3532200,3532300,6997768.00,6997868.00,532016.00,532116.00,700,353,7000,3532,1900,1990,1991,7,5,186,186,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/6682471,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9243,74,210,21,-133,343,215,99,32,29,612,81,151,-90,121,133,-42,209,29
668,http://tun.fi/KE.67/6682483#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.5FA9500C5E6B29940E3CD093732728D9,NA,,0,0,http://tun.fi/KE.67/6682483#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/1991,7/10/1991,NA,NA,7/10/1991,,63.101469,63.102357,27.663991,27.665991,63.101913,27.664991,7000000,7000100,3533700,3533800,6997068.00,6997168.00,533516.00,533616.00,700,353,7000,3533,1900,1990,1991,7,10,191,191,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/6682483,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9254,73,210,21,-133,343,215,100,32,29,614,81,151,-90,121,133,-42,209,29
669,http://tun.fi/KE.67/6684736#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.4ACEFF1891025882796946AC046AB81A,NA,,0,0,http://tun.fi/KE.67/6684736#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/1991,7/1/1991,NA,NA,7/1/1991,,62.832853,62.833788,24.150731,24.152604,62.833321,24.151668,6973100,6973200,3355000,3355100,6970177.00,6970277.00,354888.00,354988.00,NA,NA,NA,NA,1900,1990,1991,7,1,182,182,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,SOINI,,VAASA,,,0,http://tun.fi/KE.67/6684736,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8604,88,203,25,-140,343,213,93,29,31,589,80,133,-90,113,117,-47,204,20
670,http://tun.fi/KE.67/6684829#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.131A1EBCC2DF67FF8E2931FDA2553874,NA,,0,0,http://tun.fi/KE.67/6684829#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/1991,7/1/1991,NA,NA,7/1/1991,,62.732132,62.733092,22.253268,22.255073,62.732612,22.254171,6967600,6967700,3257600,3257700,6964680.00,6964780.00,257527.00,257627.00,696,325,6967,3257,1900,1990,1991,7,1,182,182,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Ilmajoki,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,ILMAJOKI,,VAASA,,,0,http://tun.fi/KE.67/6684829,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8290,85,205,25,-125,330,205,86,26,33,562,75,139,-75,106,124,-37,187,30
671,http://tun.fi/KE.67/6684842#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.91756CCEF0AE52BF95238BC5D9560F8F,NA,,0,0,http://tun.fi/KE.67/6684842#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/2/1991,7/2/1991,NA,NA,7/2/1991,,62.734276,62.735235,22.290155,22.291961,62.734756,22.291058,6967700,6967800,3259500,3259600,6964780.00,6964880.00,259426.00,259526.00,696,325,6967,3259,1900,1990,1991,7,2,183,183,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Ilmajoki,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,ILMAJOKI,,VAASA,,,0,http://tun.fi/KE.67/6684842,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8303,85,205,25,-126,331,205,86,26,33,563,75,138,-76,106,123,-37,187,29
672,http://tun.fi/KE.67/6684855#Unit,SAXRUB,NA,NA,NA,,,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,NA,http://tun.fi/A.083E1FA92576021187CEC87434D91F3C,NA,,0,0,http://tun.fi/KE.67/6684855#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/4/1991,7/4/1991,NA,NA,7/4/1991,,62.738804,62.739763,22.291397,22.293204,62.739284,22.2923,6968200,6968300,3259600,3259700,6965279.00,6965379.00,259526.00,259626.00,NA,NA,NA,NA,1900,1990,1991,7,4,185,185,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,ILMAJOKI,,VAASA,,,0,http://tun.fi/KE.67/6684855,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,NA,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8284,85,205,25,-125,330,205,86,26,33,562,75,138,-75,106,124,-36,187,30
